"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"150","SVN",10266.74,0.58,9202.5,0.9,9202.5,34.4,23.04,1690192.5,48731.35,53.38,35.75,2622712.5,75617.61,2020,1641461.15,"Slovenia","Europe & Central Asia","High income"
"151","SWE",57626.09,0.82,51686.1,0.9,51686.1,394.57,171.5,13421157.3,576692.32,433.07,188.24,14730538.5,632954.98,2020,12844464.98,"Sweden","Europe & Central Asia","High income"
"152","SWZ",16616.42,0,13513.5,0.9,13513.5,0,0,0,0,811.7,589.1,567026.46,630956.57,2020,0,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",263053.73,0,196262.1,0.9,196262.1,0,0,0,0,2368.8,1992.63,2747669.4,1110588.56,2020,0,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",114554.22,0,92130.3,0.9,92130.3,0,0,0,0,1501.2,1188.98,1289824.2,882765.16,2020,0,"Togo","Sub-Saharan Africa","Low income"
"155","THA",406122.16,0,359788.5,0.9,359788.5,0,0,0,0,6362.77,4203.4,15096725.46,3817726.37,2020,0,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",98365.13,0,84921.3,0.9,84921.3,0,0,0,0,672.05,506.73,1188898.2,534714.37,2020,0,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",53220.21,0.99,49717.8,0.9,49717.8,618.12,414.6,2086158.89,356066.43,618.12,414.6,2086158.89,356066.43,2020,1730092.46,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",16136.18,0,13626.9,0.9,13626.9,0,0,0,0,185.14,140.97,327045.6,67094.86,2020,0,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1161.05,0,1022.4,0.9,1022.4,0,0,0,0,31.29,26.17,42899.9,22503.37,2020,0,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",9867.46,0,8600.4,0.9,8600.4,0,0,0,0,183.73,121.67,2451114,131765.64,2020,0,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",82522.86,0,72907.2,0.9,72907.2,0,0,0,0,367.53,225.94,3059186.11,388985.72,2020,0,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",675134.29,0,593663.4,0.9,593663.4,0,0,0,0,3534.95,2338.3,24910116.26,3293682.01,2020,0,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",129.4,0,113.95,0.9,113.95,0,0,0,0,3.49,2.92,4781.25,2627.54,2020,0,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",828320.28,0.58,684108,0.9,684108,23952.98,17610.2,6172174.4,20172860.84,37168.42,27326.17,9577512,31302715.1,2020,-14000686.44,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",682513.1,0.3,553307.4,0.9,553307.4,7958.01,6395.93,2582101.2,6639890.8,23874.02,19187.78,7746303.6,19919672.41,2020,-4057789.6,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",240712.51,0,213660,0.9,213660,0,0,0,0,2235.21,984.95,5127840,4300589.85,2020,0,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",22896.36,0.25,20341.8,0.9,20341.8,55.25,37.19,237094.98,64173.3,198.91,133.88,853541.93,231023.88,2020,172921.68,"Uruguay","Latin America & Caribbean","High income"
"168","USA",2092297.95,0.48,1868369.4,0.9,1868369.4,5481.26,2796.05,283992148.8,10960628.65,10277.37,5242.6,532485279,20551178.72,2020,273031520.15,"United States","North America","High income"
"169","UZB",299242.61,0.97,277914.7,0.9,277914.7,2627.48,1778.23,6669952.8,3227552.3,2627.48,1778.23,6669952.8,3227552.3,2020,3442400.5,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",691135.77,0,607714.2,0.9,607714.2,0,0,0,0,4518.18,3218.41,14585140.8,3716631.21,2020,0,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",3752.7,0,3280.5,0.9,3280.5,0,0,0,0,40.28,35.8,137649.78,29569.57,2020,0,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",2251,0,1986.3,0.9,1986.3,0,0,0,0,21.27,17.06,83345.15,14988.34,2020,0,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",9700.95,0,8664.71,0.9,8664.71,0,0,0,0,49.9,30.01,363571.13,30640.57,2020,0,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",583145.17,0,492747.3,0.9,492747.3,0,0,0,0,13847.8,8115.73,20675676.71,10679778.8,2020,0,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",264134.78,0.69,216801.9,0.9,216801.9,8829.3,6382.02,3989154.96,8052337.91,11516.48,8324.38,5203245.6,10503049.45,2020,-4063182.95,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",208581.13,0,171334.8,0.9,171334.8,0,0,0,0,8416.22,6491.92,2398687.2,5550547.87,2020,0,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
