"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"155","THA",432511.05,0,381609.9,0.9,381609.9,0,0,0,0,6669.73,4385.62,16012351.4,4001905.72,2015,0,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",83728.01,0,70497,0.9,70497,0,0,0,0,549.89,412.67,986958,437520.47,2015,0,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",52247.34,0,43903.8,0.9,43903.8,0,0,0,0,540.43,361.37,1842203.45,311309.81,2015,0,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",17282.06,0,14307.3,0.9,14307.3,0,0,0,0,191,144.74,343375.2,69216.83,2015,0,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1186.9,0,1044.9,0.9,1044.9,0,0,0,0,31.33,26.08,43844,22533.21,2015,0,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",9195.3,0.06,8006.4,0.9,8006.4,11.22,7.42,152121.6,8046.89,168.3,111.36,2281824,120703.4,2015,144074.71,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",77414.05,0,67950.9,0.9,67950.9,0,0,0,0,338.76,207.89,2851219.76,358532.73,2015,0,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",677211.16,0,589360.5,0.9,589360.5,0,0,0,0,3467.63,2283.92,24729566.58,3230950.97,2015,0,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",132.28,0,116.46,0.9,116.46,0,0,0,0,3.49,2.91,4886.47,2631.02,2015,0,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",720822.37,0,580341.6,0.9,580341.6,0,0,0,0,30951.29,22708.65,8124782.4,26066733.66,2015,0,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",587943.77,0,465257.7,0.9,465257.7,0,0,0,0,19650.16,15748.04,6513607.8,16395428.27,2015,0,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",188438.31,0,166838.4,0.9,166838.4,0,0,0,0,1735.49,763.66,4004121.6,3339114.76,2015,0,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",24641.77,0.26,21816,0.9,21816,61.14,40.94,264448.7,71007.69,211.62,141.72,915399.36,245795.86,2015,193441.01,"Uruguay","Latin America & Caribbean","High income"
"168","USA",2034208.78,0.3,1816028.1,0.9,1816028.1,3309.71,1678.42,172522669.5,6618281.07,9929.14,5035.26,517568008.5,19854843.21,2015,165904388.43,"United States","North America","High income"
"169","UZB",255768.47,0,218219.4,0.9,218219.4,0,0,0,0,2046.83,1382.05,5237265.6,2514283.43,2015,0,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",643630.61,0,564343.2,0.9,564343.2,0,0,0,0,4146.04,2941.6,13544236.8,3410513.57,2015,0,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",2894.21,0,2529.9,0.9,2529.9,0,0,0,0,30.96,27.51,106154.6,22728.78,2015,0,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",2008.06,0,1770.3,0.9,1770.3,0,0,0,0,18.87,15.12,74281.79,13297.32,2015,0,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",10192.18,0,9082.02,0.9,9082.02,0,0,0,0,51.95,31.15,381081.53,31901.87,2015,0,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",518259.52,0.61,431436.6,0.9,431436.6,8029.65,4700.75,12269865.15,6192672.91,11847.03,6935.53,18103079.74,9136730.53,2015,6077192.24,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",244750.04,0,192590.1,0.9,192590.1,0,0,0,0,10031.83,7231.6,4622162.4,9149041.01,2015,0,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",185807.88,0,150197.4,0.9,150197.4,0,0,0,0,7140.59,5483.9,2102763.6,4709259.35,2015,0,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
