"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"160","TTO",8821.3,0,7677.9,0.9,7677.9,0,0,0,0,158.68,104.9,2188201.5,113806.09,2010,0,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",81796.46,0,71399.7,0.9,71399.7,0,0,0,0,351.66,215.4,2995931.41,372187.6,2010,0,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",680515.97,0,583269.3,0.9,583269.3,0,0,0,0,3384.31,2217.63,24473979.83,3153316.43,2010,0,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",131.36,0,115.45,0.9,115.45,0,0,0,0,3.39,2.81,4844.39,2553.22,2010,0,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",620331.63,0,479480.4,0.9,479480.4,0,0,0,0,25032.87,18325.41,6712725.6,21082329.95,2010,0,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",518965.37,0,397238.4,0.9,397238.4,0,0,0,0,16372.73,13081.25,5561337.6,13660852.33,2010,0,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",210054.21,0,185470.2,0.9,185470.2,0,0,0,0,1917.57,842.5,4451284.8,3689429.49,2010,0,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",25873.98,0,22881.6,0.9,22881.6,0,0,0,0,220.09,146.58,960111.94,255635.26,2010,0,"Uruguay","Latin America & Caribbean","High income"
"168","USA",2043845.6,0.23,1823406.3,0.9,1823406.3,2531.52,1275.39,132804758.85,5062159.5,9905.94,4990.64,519670795.5,19808450.23,2010,127742599.35,"United States","North America","High income"
"169","UZB",292038.68,0,246627,0.9,246627,0,0,0,0,2293.89,1545.16,5919048,2817776.83,2010,0,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",679409.5,0,592241.4,0.9,592241.4,0,0,0,0,4295.69,3034.56,14213793.6,3533615.62,2010,0,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",2711.84,0,2366.1,0.9,2366.1,0,0,0,0,28.85,25.63,99281.56,21176.49,2010,0,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",2160.07,0,1898.1,0.9,1898.1,0,0,0,0,20.14,16.11,79644.28,14185.84,2010,0,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",10888.3,0,9629.28,0.9,9629.28,0,0,0,0,54.69,32.68,404044.73,33582.01,2010,0,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",511677.04,0,426664.8,0.9,426664.8,0,0,0,0,11432.28,6684.98,17902855.01,8816864.18,2010,0,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",215014.28,0,161192.7,0.9,161192.7,0,0,0,0,8209.19,5900.84,3868624.8,7486795.09,2010,0,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",178274.94,0,143160.3,0.9,143160.3,0,0,0,0,6565.12,5019.45,2004244.2,4329736.68,2010,0,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
