"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"150","SVN",9973.6,0.55,8939.7,0.9,8939.7,31.66,21.16,1556997.75,44843.05,51.8,34.63,2547814.5,73379.54,2019,1512154.7,"Slovenia","Europe & Central Asia","High income"
"151","SWE",56626.34,0.8,50786.1,0.9,50786.1,377.81,163.87,12865812,552196.39,425.04,184.35,14474038.5,621220.94,2019,12313615.61,"Sweden","Europe & Central Asia","High income"
"152","SWZ",16329.47,0,13218.3,0.9,13218.3,0,0,0,0,790.68,573.53,554639.87,614616.05,2019,0,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",256952.1,0,190937.7,0.9,190937.7,0,0,0,0,2294.64,1929.58,2673127.8,1075818.19,2019,0,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",112264.44,0,90099,0.9,90099,0,0,0,0,1458.94,1154.52,1261386,857918.41,2019,0,"Togo","Sub-Saharan Africa","Low income"
"155","THA",411097.15,0,364139.1,0.9,364139.1,0,0,0,0,6425.48,4241.19,15279276.64,3855353.65,2019,0,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",94223.05,0,81223.2,0.9,81223.2,0,0,0,0,641.04,482.92,1137124.8,510039.07,2019,0,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",52240.12,0.99,48768.39,0.9,48768.39,605.13,405.64,2046321.64,348583.64,605.13,405.64,2046321.64,348583.64,2019,1697738,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",16295.48,0,13749.3,0.9,13749.3,0,0,0,0,186.18,141.63,329983.2,67470.52,2019,0,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1159.03,0,1020.6,0.9,1020.6,0,0,0,0,31.12,26,42824.38,22376.12,2019,0,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",9752.3,0.09,8498.7,0.9,8498.7,18.1,11.98,242212.95,12980.65,180.99,119.84,2422129.5,129806.52,2019,229232.3,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",80629.63,0,71221.5,0.9,71221.5,0,0,0,0,358.28,220.18,2988454.14,379198.41,2019,0,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",675854.18,0,593995.5,0.9,593995.5,0,0,0,0,3529.21,2332.74,24924051.18,3288327.18,2019,0,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",129.18,0,113.75,0.9,113.75,0,0,0,0,3.47,2.9,4772.84,2612.68,2019,0,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",805689.99,0.49,664109.1,0.9,664109.1,19574.54,14385.58,5061987.14,16485402.33,35953.24,26422.5,9297527.4,30279310.4,2019,-11423415.19,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",663717.24,0.64,536363.1,0.9,536363.1,16389.85,13165.52,5339792.64,13675137.46,23048.23,18514.01,7509083.4,19230662.06,2019,-8335344.82,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",230844.9,0,204858,0.9,204858,0,0,0,0,2140.78,943.08,4916592,4118893.77,2019,0,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",23154.85,0.38,20570.4,0.9,20570.4,84.8,57.02,364434.35,98489.05,200.83,135.05,863133.98,233263.53,2019,265945.3,"Uruguay","Latin America & Caribbean","High income"
"168","USA",2092235.42,0.49,1868265,0.9,1868265,5588.81,2847.85,289892452.5,11175687.34,10265.16,5230.75,532455525,20526772.67,2019,278716765.16,"United States","North America","High income"
"169","UZB",288956.5,0,248898.6,0.9,248898.6,0,0,0,0,2349.51,1589.4,5973566.4,2886100.75,2019,0,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",679440.36,0,597358.8,0.9,597358.8,0,0,0,0,4431.11,3154.04,14336611.2,3645008.89,2019,0,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",3601.51,0,3148.2,0.9,3148.2,0,0,0,0,38.63,34.33,132098.47,28358.82,2019,0,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",2222.75,0,1961.1,0.9,1961.1,0,0,0,0,20.99,16.83,82287.76,14784.93,2019,0,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",9828.41,0,8777.82,0.9,8777.82,0,0,0,0,50.49,30.35,368317.37,31000.89,2019,0,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",570792.34,0.43,481237.2,0.9,481237.2,6432.77,3769.21,9647629.5,4961114.21,13463.93,7889.05,20192712.91,10383727.42,2019,4686515.29,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",259124.31,0,212026.5,0.9,212026.5,0,0,0,0,11220.36,8106.12,5088636,10232982.39,2019,0,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",203638.38,0.67,166657.5,0.9,166657.5,6055.81,4667.22,1736941.5,3993839.49,8134.66,6269.41,2333205,5364859.01,2019,-2256897.99,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
