"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"152","SWZ",15971.33,0,12868.2,0.9,12868.2,0,0,0,0,766.68,555.84,539949.67,595957.8,2018,0,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",250611.99,0,185476.5,0.9,185476.5,0,0,0,0,2219.73,1865.95,2596671,1040700.04,2018,0,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",109699.3,0,87855.3,0.9,87855.3,0,0,0,0,1414.29,1118.29,1229974.2,831656.92,2018,0,"Togo","Sub-Saharan Africa","Low income"
"155","THA",415965.96,0.29,368394.3,0.9,368394.3,2090.25,1378.56,4980854.67,1254170.94,6486.98,4278.3,15457824.83,3892254.63,2018,3726683.73,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",90648.62,0,78024.6,0.9,78024.6,0,0,0,0,614.23,462.35,1092344.4,488714.35,2018,0,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",52088.51,0.99,48593.16,0.9,48593.16,601.86,403.22,2038968.99,346699.34,601.86,403.22,2038968.99,346699.34,2018,1692269.65,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",16461.45,0,13877.1,0.9,13877.1,0,0,0,0,187.32,142.38,333050.4,67884.89,2018,0,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1161.1,0,1022.4,0.9,1022.4,0,0,0,0,31.06,25.93,42899.9,22333.93,2018,0,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",9604.05,0.14,8368.2,0.9,8368.2,27.64,18.3,370990.2,19824.54,177.7,117.64,2384937,127443.45,2018,351165.66,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",79460.25,0,70175.7,0.9,70175.7,0,0,0,0,352.34,216.47,2944572.37,372906.87,2018,0,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",676499.84,0,594261.9,0.9,594261.9,0,0,0,0,3523.52,2327.33,24935229.32,3283029.3,2018,0,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",129.41,0,113.95,0.9,113.95,0,0,0,0,3.46,2.89,4781.25,2607.76,2018,0,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",781156.69,0.19,642620.7,0.9,642620.7,7319.95,5377.59,1899301.18,6164760.98,34673.47,25472.77,8996689.8,29201499.38,2018,-4265459.8,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",643561.41,0.74,518425.2,0.9,518425.2,18246.15,14649.16,5967650.08,15223967.32,22191.26,17816.54,7257952.8,18515635.93,2018,-9256317.24,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",219018.38,0,194321.7,0.9,194321.7,0,0,0,0,2028.61,893.44,4663720.8,3903075.07,2018,0,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",23510.62,0.43,20885.4,0.9,20885.4,97.28,65.36,418701.22,112991.75,203.62,136.79,876351.38,236494.35,2018,305709.47,"Uruguay","Latin America & Caribbean","High income"
"168","USA",2081795.34,0.39,1858894.2,0.9,1858894.2,4421.22,2250.59,229573433.7,8840921,10202.83,5193.67,529784847,20402125.39,2018,220732512.7,"United States","North America","High income"
"169","UZB",278460.6,0,239764.5,0.9,239764.5,0,0,0,0,2260.08,1528.27,5754348,2776247.2,2018,0,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",667109.44,0,586447.2,0.9,586447.2,0,0,0,0,4340.85,3087.61,14074732.8,3570762.67,2018,0,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",3415.3,0,2985.3,0.9,2985.3,0,0,0,0,36.61,32.54,125263.19,26875.72,2018,0,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",2177.14,0,1920.6,0.9,1920.6,0,0,0,0,20.54,16.46,80588.38,14467.93,2018,0,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",9917.16,0,8856.34,0.9,8856.34,0,0,0,0,50.88,30.57,371612.09,31241.61,2018,0,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",556604.52,0.43,468232.2,0.9,468232.2,6232.46,3651.09,9386911.04,4806628.89,13044.67,7641.83,19647023.11,10060386.04,2018,4580282.15,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",254054.55,0,207230.4,0.9,207230.4,0,0,0,0,10927.57,7890.76,4973529.6,9965958.67,2018,0,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",199339.41,0,162537.3,0.9,162537.3,0,0,0,0,7885.71,6072.62,2275522.2,5200669.42,2018,0,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
