"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"157","TKM",51242.62,0,43011.9,0.9,43011.9,0,0,0,0,528.37,353.09,1804779.32,304365.27,2014,0,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",16971.86,0,14012.1,0.9,14012.1,0,0,0,0,186.35,141.08,336290.4,67534.11,2014,0,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1176.73,0,1035.9,0.9,1035.9,0,0,0,0,30.93,25.73,43466.36,22245.33,2014,0,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",9061.73,0,7889.4,0.9,7889.4,0,0,0,0,165.29,109.34,2248479,118543.22,2014,0,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",77511.36,0,68014.8,0.9,68014.8,0,0,0,0,338.28,207.52,2853901.01,358029.19,2014,0,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",675673.38,0,587519.1,0.9,587519.1,0,0,0,0,3447.57,2268.53,24652301.44,3212257.08,2014,0,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",131.15,0,115.45,0.9,115.45,0,0,0,0,3.45,2.87,4844.39,2597.41,2014,0,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",696245.36,0,558850.5,0.9,558850.5,0,0,0,0,29682.73,21768.56,7823907,24998368.66,2014,0,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",570558.28,0,449962.2,0.9,449962.2,0,0,0,0,18914.35,15149.33,6299470.8,15781488.09,2014,0,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",188452.23,0,166805.1,0.9,166805.1,0,0,0,0,1733.08,762.37,4003322.4,3334468.74,2014,0,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",24922.02,0,22060.8,0.9,22060.8,0,0,0,0,213.64,142.92,925671.17,248142.49,2014,0,"Uruguay","Latin America & Caribbean","High income"
"168","USA",2039953.92,0.26,1821093.3,0.9,1821093.3,2872.74,1454.98,149936681.7,5744490.73,9944.11,5036.47,519011590.5,19884775.62,2014,144192190.97,"United States","North America","High income"
"169","UZB",258991.44,0,220822.2,0.9,220822.2,0,0,0,0,2067.82,1395.57,5299732.8,2540071.64,2014,0,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",644185.39,0,564694.2,0.9,564694.2,0,0,0,0,4138.19,2933.56,13552660.8,3404057.03,2014,0,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",2800.72,0,2448,0.9,2448,0,0,0,0,29.94,26.6,102718.08,21976.87,2014,0,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",2024.62,0,1784.7,0.9,1784.7,0,0,0,0,19.01,15.22,74886.01,13392.44,2014,0,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",10292.12,0,9170.06,0.9,9170.06,0,0,0,0,52.38,31.39,384775.61,32166.18,2014,0,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",514788.69,0.65,427801.5,0.9,427801.5,8443.47,4941.89,12964286.79,6511819.52,11690.96,6842.61,17950550.94,9016365.48,2014,6452467.27,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",238097.54,0,186228,0.9,186228,0,0,0,0,9658.27,6958.43,4469472,8808357.63,2014,0,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",182579.51,0,147454.2,0.9,147454.2,0,0,0,0,6960.86,5341.13,2064358.8,4590726.29,2014,0,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
