"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"155","THA",426136.16,0,376142.4,0.9,376142.4,0,0,0,0,6591.62,4338.94,15782935.1,3955042.45,2016,0,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",85309.58,0,72013.5,0.9,72013.5,0,0,0,0,563.57,423.39,1008189,448399.94,2016,0,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",52238.29,0,43946.1,0.9,43946.1,0,0,0,0,542.12,362.75,1843978.36,312285.09,2016,0,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",17174.98,0,14259.6,0.9,14259.6,0,0,0,0,191.11,144.98,342230.4,69257.55,2016,0,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1174.55,0,1034.1,0.9,1034.1,0,0,0,0,31.15,25.96,43390.84,22401.73,2016,0,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",9330.73,0.06,8125.2,0.9,8125.2,11.43,7.56,154378.8,8195.52,171.41,113.43,2315682,122932.8,2016,146183.28,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",77721.69,0,68243.4,0.9,68243.4,0,0,0,0,341.08,209.4,2863493.06,360991.89,2016,0,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",678323.71,0,590897.7,0.9,590897.7,0,0,0,0,3486.33,2298.63,24794067.49,3248377.16,2016,0,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",130.91,0,115.25,0.9,115.25,0,0,0,0,3.47,2.89,4835.97,2615.67,2016,0,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",744420.29,0,601316.1,0.9,601316.1,0,0,0,0,32202.09,23637.34,8418425.4,27120141.41,2016,0,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",606863.74,0.3,482004,0.9,482004,6817.99,5467.56,2249352,5688699.41,20453.97,16402.67,6748056,17066098.23,2016,-3439347.41,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",196109.74,0,173682,0.9,173682,0,0,0,0,1808.97,796.25,4168368,3480483.23,2016,0,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",24290.46,0.45,21508.2,0.9,21508.2,104.5,70.06,451242.04,121378.64,209.01,140.13,902484.07,242757.28,2016,329863.4,"Uruguay","Latin America & Caribbean","High income"
"168","USA",2051245.26,0.36,1831283.1,0.9,1831283.1,4010.56,2036.6,208766273.4,8019741.89,10026.41,5091.5,521915683.5,20049354.73,2016,200746531.51,"United States","North America","High income"
"169","UZB",260825.88,0,222693.3,0.9,222693.3,0,0,0,0,2092.45,1413.59,5344639.2,2570333.63,2016,0,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",649225.41,0,569413.8,0.9,569413.8,0,0,0,0,4194.37,2978.57,13665931.2,3450267.93,2016,0,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",3057.52,0,2673,0.9,2673,0,0,0,0,32.74,29.09,112159.08,24032.18,2016,0,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",2066.97,0,1822.5,0.9,1822.5,0,0,0,0,19.45,15.58,76472.1,13703.57,2016,0,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",10127.49,0,9025.46,0.9,9025.46,0,0,0,0,51.71,31.03,378708.41,31751.46,2016,0,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",529707.56,0.61,441748.8,0.9,441748.8,8263.29,4838.67,12563139.54,6372863.45,12191.75,7139.03,18535779.65,9402585.42,2016,6190276.09,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",249580.31,0,197634.6,0.9,197634.6,0,0,0,0,10339.2,7457.66,4743230.4,9429363.13,2016,0,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",189762.47,0,153584.1,0.9,153584.1,0,0,0,0,7353.44,5652.69,2150177.4,4849638.67,2016,0,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
