"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"161","TUN",80289.58,0,70119,0.9,70119,0,0,0,0,346.29,212.2,2942193.24,366502.91,2011,0,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",681769.71,0,585106.2,0.9,585106.2,0,0,0,0,3405.5,2234.14,24551056.15,3173059.55,2011,0,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",130.54,0,114.75,0.9,114.75,0,0,0,0,3.38,2.81,4814.92,2549.46,2011,0,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",638246.42,0,496196.1,0.9,496196.1,0,0,0,0,26027.51,19063.03,6946745.4,21919996.81,2011,0,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",531934.36,0,409370.4,0.9,409370.4,0,0,0,0,16962.78,13561.82,5731185.6,14153170.33,2011,0,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",202400.64,0,178752.6,0.9,178752.6,0,0,0,0,1850.6,813.35,4290062.4,3560580.82,2011,0,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",25649.25,0,22683.6,0.9,22683.6,0,0,0,0,218.59,145.75,951803.86,253886.24,2011,0,"Uruguay","Latin America & Caribbean","High income"
"168","USA",2043656.05,0.23,1823372.1,0.9,1823372.1,2534.9,1278.94,132802267.95,5068932.99,9919.19,5004.54,519661048.5,19834955.16,2011,127733334.96,"United States","North America","High income"
"169","UZB",282390.53,0,238791.6,0.9,238791.6,0,0,0,0,2225.14,1499.64,5730998.4,2733324.8,2011,0,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",660394.28,0,576022.5,0.9,576022.5,0,0,0,0,4189.6,2962.43,13824540,3446342.2,2011,0,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",2710.52,0,2366.1,0.9,2366.1,0,0,0,0,28.87,25.65,99281.56,21194.74,2011,0,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",2133.73,0,1875.6,0.9,1875.6,0,0,0,0,19.92,15.94,78700.18,14033.68,2011,0,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",10700.53,0,9466.75,0.9,9466.75,0,0,0,0,53.85,32.21,397224.89,33068.37,2011,0,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",509889.94,0,425079,0.9,425079,0,0,0,0,11450.11,6697.09,17836314.84,8830618.32,2011,0,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",221242.42,0,166946.4,0.9,166946.4,0,0,0,0,8544.39,6145.61,4006713.6,7792498.98,2011,0,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",178394.03,0,143236.8,0.9,143236.8,0,0,0,0,6619.48,5065.78,2005315.2,4365583.26,2011,0,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
