"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"157","TKM",50180.86,0,42074.1,0.9,42074.1,0,0,0,0,515.88,344.54,1765429.24,297167.97,2013,0,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",16526.47,0,13607.1,0.9,13607.1,0,0,0,0,180.34,136.4,326570.4,65354.15,2013,0,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1167.58,0,1027.8,0.9,1027.8,0,0,0,0,30.57,25.4,43126.49,21985.81,2013,0,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",8947.78,0.08,7789.5,0.9,7789.5,14.46,9.57,197334,10371.54,162.69,107.61,2220007.5,116679.81,2013,186962.46,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",78076.58,0,68489.1,0.9,68489.1,0,0,0,0,339.91,208.45,2873802.64,359751.95,2013,0,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",674370.73,0,585884.7,0.9,585884.7,0,0,0,0,3429.47,2254.63,24583722.01,3195397.23,2013,0,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",130.13,0,114.55,0.9,114.55,0,0,0,0,3.41,2.83,4806.51,2567.11,2013,0,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",671733.36,0,537536.7,0.9,537536.7,0,0,0,0,28440.15,20849,7525513.8,23951887.54,2013,0,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",554322.74,0,435669.3,0.9,435669.3,0,0,0,0,18231.61,14594.38,6099370.2,15211838.76,2013,0,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",192338.15,0,170198.1,0.9,170198.1,0,0,0,0,1766.38,776.82,4084754.4,3398550.48,2013,0,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",25171.84,0,22278.6,0.9,22278.6,0,0,0,0,215.42,143.96,934810.06,250204.73,2013,0,"Uruguay","Latin America & Caribbean","High income"
"168","USA",2048158.45,0.26,1828353.6,0.9,1828353.6,2880.77,1457.32,150534446.4,5760547.53,9971.9,5044.58,521080776,19940356.85,2013,144773898.87,"United States","North America","High income"
"169","UZB",266040.16,0,226681.2,0.9,226681.2,0,0,0,0,2119.48,1429.82,5440348.8,2603531.6,2013,0,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",648996.04,0,568774.8,0.9,568774.8,0,0,0,0,4158.32,2945.5,13650595.2,3420613.61,2013,0,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",2750.47,0,2403.9,0.9,2403.9,0,0,0,0,29.38,26.1,100867.64,21566.5,2013,0,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",2063.64,0,1818.9,0.9,1818.9,0,0,0,0,19.36,15.5,76321.04,13637.1,2013,0,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",10393.1,0,9259.01,0.9,9259.01,0,0,0,0,52.83,31.64,388508.09,32437.04,2013,0,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",514548.01,0,426857.4,0.9,426857.4,0,0,0,0,11612.39,6795.17,17910936.5,8955773.24,2013,0,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",230982.77,0,179576.1,0.9,179576.1,0,0,0,0,9274.97,6678.8,4309826.4,8458789.26,2013,0,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",180307.72,0,145487.7,0.9,145487.7,0,0,0,0,6821.91,5230.11,2036827.8,4499088.47,2013,0,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
