"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"153","TCD",244354.38,0,180117,0.9,180117,0,0,0,0,2146.9,1804.12,2521638,1006554.49,2017,0,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",107128.49,0,85616.1,0.9,85616.1,0,0,0,0,1370.65,1082.98,1198625.4,805999.79,2017,0,"Togo","Sub-Saharan Africa","Low income"
"155","THA",420768.18,0.68,372589.2,0.9,372589.2,4947.3,3260.32,11812236.81,2968430.93,6547.9,4315.13,15633842.83,3928805.64,2017,8843805.88,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",87225.53,0,74965.5,0.9,74965.5,0,0,0,0,588.76,442.84,1049517,468449.1,2017,0,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",51762.51,0.95,46305.85,0.9,46305.85,572.56,383.39,1942993.47,329822.42,572.56,383.39,1942993.47,329822.42,2017,1613171.05,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",16672.58,0,14042.7,0.9,14042.7,0,0,0,0,189,143.55,337024.8,68495.15,2017,0,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1163.17,0,1024.2,0.9,1024.2,0,0,0,0,31.01,25.86,42975.43,22297.09,2017,0,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",9462.98,0.12,8244,0.9,8244,23.28,15.41,313272,16694.78,174.59,115.56,2349540,125210.87,2017,296577.22,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",78232.35,0,69078.6,0.9,69078.6,0,0,0,0,346.21,212.64,2898538.06,366419.98,2017,0,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",675252.69,0,592866,0.9,592866,0,0,0,0,3508.44,2315.82,24876657.36,3268972.49,2017,0,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",129.64,0,114.15,0.9,114.15,0,0,0,0,3.46,2.88,4789.67,2603.45,2017,0,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",757365.45,0,621823.5,0.9,621823.5,0,0,0,0,33446.06,24562.83,8705529,28167797.1,2017,0,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",622741.59,0.57,500062.5,0.9,500062.5,13507.12,10839.18,4433887.5,11269883.56,21327.03,17114.5,7000875,17794552.98,2017,-6835996.06,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",207737.77,0,184274.1,0.9,184274.1,0,0,0,0,1921.91,846.25,4422578.4,3697786.51,2017,0,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",23847.18,0.44,21183.3,0.9,21183.3,100.83,67.68,434549.51,117109.46,206.24,138.44,888851.27,239542.07,2017,317440.05,"Uruguay","Latin America & Caribbean","High income"
"168","USA",2069658.35,0.44,1848008.7,0.9,1848008.7,4953.91,2519.29,257489212.2,9906109.41,10133,5153.1,526682479.5,20262496.52,2017,247583102.79,"United States","North America","High income"
"169","UZB",268760.61,0,231322.5,0.9,231322.5,0,0,0,0,2177.69,1472,5551740,2675038.72,2017,0,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",656783.43,0,577300.5,0.9,577300.5,0,0,0,0,4264.52,3031.29,13855212,3507974.11,2017,0,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",3242.46,0,2834.1,0.9,2834.1,0,0,0,0,34.74,30.87,118918.84,25501.07,2017,0,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",2129.48,0,1878.3,0.9,1878.3,0,0,0,0,20.07,16.08,78813.47,14139.13,2017,0,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",10014.33,0,8942.37,0.9,8942.37,0,0,0,0,51.32,30.82,375221.69,31511.47,2017,0,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",542543.66,0.56,455389.2,0.9,455389.2,7862.42,4605.07,11889503.63,6063695.93,12636.03,7401.01,19108130.83,9745225.59,2017,5825807.7,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",248813.32,0,202322.7,0.9,202322.7,0,0,0,0,10633.06,7674.59,4855744.8,9697366.23,2017,0,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",194492.86,0,158000.4,0.9,158000.4,0,0,0,0,7621.5,5864.62,2212005.6,5026421.84,2017,0,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
