"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"158","TLS",16115.79,0,13232.7,0.9,13232.7,0,0,0,0,174.81,132.11,317584.8,63351.39,2012,0,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1167.63,0,1027.8,0.9,1027.8,0,0,0,0,30.46,25.29,43126.49,21906.96,2012,0,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",8857.59,0,7710.3,0.9,7710.3,0,0,0,0,160.57,106.19,2197435.5,115161.34,2012,0,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",78919.25,0,69206.4,0.9,69206.4,0,0,0,0,342.8,210.16,2903900.54,362806.72,2012,0,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",673711.29,0,584811,0.9,584811,0,0,0,0,3415.35,2243.53,24538669.56,3182243.37,2012,0,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",130.13,0,114.55,0.9,114.55,0,0,0,0,3.4,2.82,4806.51,2557.9,2012,0,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",647718.58,0,516744,0.9,516744,0,0,0,0,27240.4,19962.15,7234416,22941478.26,2012,0,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",538971.51,0,422161.2,0.9,422161.2,0,0,0,0,17591.51,14074.66,5910256.8,14677760.09,2012,0,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",196490.69,0,173825.1,0.9,173825.1,0,0,0,0,1802.2,792.37,4171802.4,3467458.41,2012,0,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",25423.77,0,22498.2,0.9,22498.2,0,0,0,0,217.23,145.03,944024.47,252306.6,2012,0,"Uruguay","Latin America & Caribbean","High income"
"168","USA",2049105.28,0.2,1829134.8,0.9,1829134.8,2214.49,1119.03,115845204,4428210.58,9965.2,5035.63,521303418,19926947.62,2012,111416993.42,"United States","North America","High income"
"169","UZB",272882.54,0,232356.6,0.9,232356.6,0,0,0,0,2169.56,1463.03,5576558.4,2665049.8,2012,0,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",654206.48,0,573203.7,0.9,573203.7,0,0,0,0,4181.54,2959.76,13756888.8,3439713.9,2012,0,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",2711.53,0,2369.7,0.9,2369.7,0,0,0,0,28.94,25.71,99432.61,21246.74,2012,0,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",2097.56,0,1848.6,0.9,1848.6,0,0,0,0,19.66,15.74,77567.26,13848.92,2012,0,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",10507.88,0,9360.23,0.9,9360.23,0,0,0,0,53.34,31.93,392755.13,32754.05,2012,0,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",513881.08,0,425562.3,0.9,425562.3,0,0,0,0,11527.61,6744.18,17856594.11,8890389.45,2012,0,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",224130.68,0,173200.5,0.9,173200.5,0,0,0,0,8910.86,6413.49,4156812,8126717.41,2012,0,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",178611.08,0,143988.3,0.9,143988.3,0,0,0,0,6708.27,5138.88,2015836.2,4424144.11,2012,0,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
