measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,District of Columbia,Female,All ages,Cervical cancer,Rate,2012,5.31080038420719,5.7352986265346875,4.827035117424451
Deaths,West Virginia,Female,All ages,Cervical cancer,Number,2003,58.63474092931022,62.72502622617749,53.853611221463865
Deaths,West Virginia,Female,All ages,Cervical cancer,Rate,2003,6.371054792711923,6.81549150942877,5.851553233449043
Deaths,Illinois,Female,All ages,Cervical cancer,Number,2011,305.4398725689203,325.1863228615601,278.9988465996385
Deaths,Illinois,Female,All ages,Cervical cancer,Rate,2011,4.692007322263259,4.995341947774093,4.285834132061864
Deaths,Missouri,Female,All ages,Cervical cancer,Number,2001,134.01156673647523,143.7944007084009,123.32651043712059
Deaths,Missouri,Female,All ages,Cervical cancer,Rate,2001,4.69062334365608,5.033038483731727,4.3166289510333264
Deaths,South Dakota,Female,All ages,Cervical cancer,Number,2012,13.877982764142317,15.128737473888474,12.360474974520866
Deaths,South Dakota,Female,All ages,Cervical cancer,Rate,2012,3.34271015537892,3.6439722725908688,2.9771967529310697
Deaths,Pennsylvania,Female,All ages,Cervical cancer,Number,2004,307.72783930884464,327.73338386135725,281.09401935241533
Deaths,Pennsylvania,Female,All ages,Cervical cancer,Rate,2004,4.841878858219682,5.15665188438962,4.422814629093373
Deaths,Illinois,Female,All ages,Cervical cancer,Number,2012,301.1290381643388,320.5296364108712,273.22290603293857
Deaths,Illinois,Female,All ages,Cervical cancer,Rate,2012,4.620318895161226,4.917988463005981,4.192146207586643
Deaths,Kentucky,Female,All ages,Cervical cancer,Number,2004,100.34252055697497,106.4242434065774,93.65043977713282
Deaths,Kentucky,Female,All ages,Cervical cancer,Rate,2004,4.741882725075513,5.029286473348435,4.42563531501843
Deaths,Mississippi,Female,All ages,Cervical cancer,Number,2005,91.4330485637187,97.0717799919922,84.46662153440731
Deaths,Mississippi,Female,All ages,Cervical cancer,Rate,2005,6.088141398139927,6.463600761911899,5.624276379303616
Deaths,Nebraska,Female,All ages,Cervical cancer,Number,2012,34.62833062066212,37.24754942805518,31.240639031143196
Deaths,Nebraska,Female,All ages,Cervical cancer,Rate,2012,3.7265948977713816,4.008467204891887,3.362021903161254
Deaths,Idaho,Female,All ages,Cervical cancer,Number,2003,20.95165750823779,22.74811396508249,19.031238609298285
Deaths,Idaho,Female,All ages,Cervical cancer,Rate,2003,3.0508292358983873,3.3124162667767463,2.7711916883796346
Deaths,Delaware,Female,All ages,Cervical cancer,Number,2001,21.761677341747486,23.56290341959326,19.807447162003548
Deaths,Delaware,Female,All ages,Cervical cancer,Rate,2001,5.326042231598028,5.766881694871318,4.847755916433701
Deaths,West Virginia,Female,All ages,Cervical cancer,Number,2000,59.86999077763818,64.11828340797271,55.32969043983663
Deaths,West Virginia,Female,All ages,Cervical cancer,Rate,2000,6.505212213330345,6.966813171434649,6.011882970649283
Deaths,Florida,Female,All ages,Cervical cancer,Number,2005,439.1411417897036,466.7688055662188,404.10226874121844
Deaths,Florida,Female,All ages,Cervical cancer,Rate,2005,4.950926203120054,5.262403565420226,4.555894041030778
Deaths,California,Female,All ages,Cervical cancer,Number,2012,720.7206137523059,764.9887662838233,665.9478017231181
Deaths,California,Female,All ages,Cervical cancer,Rate,2012,3.776916248631833,4.00890226568596,3.4898808568463116
Deaths,Arkansas,Female,All ages,Cervical cancer,Number,2004,78.87339497478256,84.06113015601952,73.33117205383523
Deaths,Arkansas,Female,All ages,Cervical cancer,Rate,2004,5.564248965570652,5.930225986403617,5.173264043916114
Deaths,Louisiana,Female,All ages,Cervical cancer,Number,2012,122.8463286639807,131.17956690503374,113.75628369675324
Deaths,Louisiana,Female,All ages,Cervical cancer,Rate,2012,5.300620683515937,5.660186455334915,4.908399923714729
Deaths,Virginia,Female,All ages,Cervical cancer,Number,2012,160.90366610849844,172.61028863569538,147.1579586092665
Deaths,Virginia,Female,All ages,Cervical cancer,Rate,2012,3.852507215816226,4.13279820513683,3.5233945323825133
Deaths,Ohio,Female,All ages,Cervical cancer,Number,2004,256.31829063390535,271.5360220449699,239.6863782363836
Deaths,Ohio,Female,All ages,Cervical cancer,Rate,2004,4.434121034893208,4.697376781435044,4.1464009801520305
Deaths,New York,Female,All ages,Cervical cancer,Number,2012,465.88084803759335,501.3486779559372,421.0322459975116
Deaths,New York,Female,All ages,Cervical cancer,Rate,2012,4.659198624157322,5.013906625255619,4.210675046077834
Deaths,Alaska,Female,All ages,Cervical cancer,Number,2003,7.99146204109254,8.652569204878178,7.4255659738176725
Deaths,Alaska,Female,All ages,Cervical cancer,Rate,2003,2.5409625250843235,2.7511679317553672,2.3610304059496534
Deaths,New Jersey,Female,All ages,Cervical cancer,Number,2000,225.75210097845672,242.53240285966461,206.77931002776893
Deaths,New Jersey,Female,All ages,Cervical cancer,Rate,2000,5.233253752902357,5.622244940200524,4.793437560648209
Deaths,Kansas,Female,All ages,Cervical cancer,Number,2000,56.631337836204594,61.31952230027611,51.94596866136864
Deaths,Kansas,Female,All ages,Cervical cancer,Rate,2000,4.2106575891512,4.559233841227011,3.862290659677289
Deaths,Michigan,Female,All ages,Cervical cancer,Number,2012,216.20827425367514,230.80309511594945,200.22520802187717
Deaths,Michigan,Female,All ages,Cervical cancer,Rate,2012,4.314356946966573,4.605591253304952,3.9954207125925025
Deaths,South Carolina,Female,All ages,Cervical cancer,Number,2005,101.6425601051921,107.79805070401774,94.54127523161071
Deaths,South Carolina,Female,All ages,Cervical cancer,Rate,2005,4.590640121149654,4.868650061858386,4.269913811042566
Deaths,Missouri,Female,All ages,Cervical cancer,Number,2005,136.0824406694086,145.38810912975748,123.63587084095903
Deaths,Missouri,Female,All ages,Cervical cancer,Rate,2005,4.640410786229232,4.957734050597929,4.21598279537768
Deaths,Oklahoma,Female,All ages,Cervical cancer,Number,2012,101.60393647643215,108.06744113803141,94.89162514462917
Deaths,Oklahoma,Female,All ages,Cervical cancer,Rate,2012,5.338535610720775,5.678144990068107,4.9858532805102005
Deaths,Wyoming,Female,All ages,Cervical cancer,Number,2012,10.292685460963426,11.087150315444276,9.444961127541982
Deaths,Wyoming,Female,All ages,Cervical cancer,Rate,2012,3.705920313076468,3.991970387511597,3.400693961894291
Deaths,Georgia,Female,All ages,Cervical cancer,Number,2005,185.42693476304743,197.13328723794208,172.2299436282189
Deaths,Georgia,Female,All ages,Cervical cancer,Rate,2005,4.019177797027908,4.272916079502368,3.7331295278028533
Deaths,Maryland,Female,All ages,Cervical cancer,Number,2003,115.97243006267755,123.92594823943828,107.47191632496921
Deaths,Maryland,Female,All ages,Cervical cancer,Rate,2003,4.101257100586923,4.38252587178934,3.8006443402388737
Deaths,Tennessee,Female,All ages,Cervical cancer,Number,2005,153.8305098191165,162.8196778022772,143.14292653204552
Deaths,Tennessee,Female,All ages,Cervical cancer,Rate,2005,4.995302678108183,5.287205857477791,4.648247250162285
Deaths,Minnesota,Female,All ages,Cervical cancer,Number,2004,75.140177523257,81.22180765585715,67.84883351683084
Deaths,Minnesota,Female,All ages,Cervical cancer,Rate,2004,2.9771259492121724,3.2180859719066954,2.68823590181449
Deaths,Oregon,Female,All ages,Cervical cancer,Number,2012,69.61320922881973,75.05884166424471,63.91756544987491
Deaths,Oregon,Female,All ages,Cervical cancer,Rate,2012,3.513812703260492,3.7886877254130678,3.2263180497972614
Deaths,Rhode Island,Female,All ages,Cervical cancer,Number,2001,20.45005979451277,22.040186177694107,18.27589517131011
Deaths,Rhode Island,Female,All ages,Cervical cancer,Rate,2001,3.803184570043267,4.098907134461226,3.3988459309006553
Deaths,Maryland,Female,All ages,Cervical cancer,Number,2004,117.02183460022451,126.1591449389691,107.97413015332269
Deaths,Maryland,Female,All ages,Cervical cancer,Rate,2004,4.10087073768084,4.42107532785221,3.78380626389064
Deaths,Wisconsin,Female,All ages,Cervical cancer,Number,2003,93.06284273378046,99.39330633460483,84.57683513225707
Deaths,Wisconsin,Female,All ages,Cervical cancer,Rate,2003,3.4111045028885147,3.643139891662481,3.100060289206915
Deaths,New Mexico,Female,All ages,Cervical cancer,Number,2000,34.22792659810044,37.2020604000594,31.295698107532747
Deaths,New Mexico,Female,All ages,Cervical cancer,Rate,2000,3.6995673757687846,4.02103027108507,3.3826338673684844
Deaths,Maine,Female,All ages,Cervical cancer,Number,2003,28.794771289851028,31.25396660889446,26.164479032953434
Deaths,Maine,Female,All ages,Cervical cancer,Rate,2003,4.3978303437380255,4.773423665400539,3.9961053574951007
Deaths,Florida,Female,All ages,Cervical cancer,Number,2004,418.34773228638,444.46148570704077,387.1626393747865
Deaths,Florida,Female,All ages,Cervical cancer,Rate,2004,4.7994052958209785,5.098989772533494,4.441640956445728
Deaths,Nevada,Female,All ages,Cervical cancer,Number,2005,49.9418491393658,53.0565945420598,46.6259892250238
Deaths,Nevada,Female,All ages,Cervical cancer,Rate,2005,4.2283207009051615,4.492030248933876,3.9475838167343604
Deaths,Tennessee,Female,All ages,Cervical cancer,Number,2001,156.6063805760134,165.66096303777718,146.19673854547904
Deaths,Tennessee,Female,All ages,Cervical cancer,Rate,2001,5.319404514394448,5.62695894893223,4.965823155788331
Deaths,North Carolina,Female,All ages,Cervical cancer,Number,2006,187.2657086933868,199.17203117038187,172.84225737398978
Deaths,North Carolina,Female,All ages,Cervical cancer,Rate,2006,4.070459845499032,4.329259002527417,3.756947671600489
Deaths,North Dakota,Female,All ages,Cervical cancer,Number,2003,11.236406240631014,12.202196886502284,9.991919779593315
Deaths,North Dakota,Female,All ages,Cervical cancer,Rate,2003,3.5423526842430206,3.846824684770012,3.150019952464411
Deaths,Mississippi,Female,All ages,Cervical cancer,Number,2004,86.36206920038177,92.50312456803242,80.0622114854842
Deaths,Mississippi,Female,All ages,Cervical cancer,Rate,2004,5.775608837342508,6.186302258428998,5.354295241813213
Deaths,South Carolina,Female,All ages,Cervical cancer,Number,2001,105.04702533536378,111.95583518405597,98.1201800587325
Deaths,South Carolina,Female,All ages,Cervical cancer,Rate,2001,5.027522606568585,5.358176402693643,4.696005639674108
Deaths,Connecticut,Female,All ages,Cervical cancer,Number,2004,65.86479798740972,71.46041322929683,59.27084224988192
Deaths,Connecticut,Female,All ages,Cervical cancer,Rate,2004,3.7152980454111604,4.030935214374005,3.3433465385098864
Deaths,Texas,Female,All ages,Cervical cancer,Number,2005,474.70949835945976,503.6887077336866,445.0977291432283
Deaths,Texas,Female,All ages,Cervical cancer,Rate,2005,4.074370537669897,4.323095362615176,3.8202165330000026
Deaths,Georgia,Female,All ages,Cervical cancer,Number,2004,190.45236369800955,201.97506557781682,177.04296399946327
Deaths,Georgia,Female,All ages,Cervical cancer,Rate,2004,4.205991554423845,4.46046141685864,3.909855445704245
Deaths,Utah,Female,All ages,Cervical cancer,Number,2005,26.69436413054611,28.548533492424866,24.31754222871209
Deaths,Utah,Female,All ages,Cervical cancer,Rate,2005,2.147823822675495,2.29700996201347,1.956585152293595
Deaths,Delaware,Female,All ages,Cervical cancer,Number,2004,19.869288384433005,21.694141942163615,18.135724187189012
Deaths,Delaware,Female,All ages,Cervical cancer,Rate,2004,4.651867353987237,5.079108457280363,4.24599923535252
Deaths,United States of America,Female,All ages,Cervical cancer,Number,2004,6167.865710338499,6377.672157518667,5763.357060495391
Deaths,United States of America,Female,All ages,Cervical cancer,Rate,2004,4.158193722497372,4.299639060735159,3.885485883600347
Deaths,Ohio,Female,All ages,Cervical cancer,Number,2003,268.3100690148944,283.7992487499433,249.3485474855558
Deaths,Ohio,Female,All ages,Cervical cancer,Rate,2003,4.645879674973065,4.91408006557814,4.3175545107213
Deaths,New Hampshire,Female,All ages,Cervical cancer,Number,2005,24.615638540206593,26.700590813493804,22.15455213776526
Deaths,New Hampshire,Female,All ages,Cervical cancer,Rate,2005,3.808532435039669,4.131116321919305,3.42775306286035
Deaths,Tennessee,Female,All ages,Cervical cancer,Number,2004,147.81628618281607,156.91290571135482,137.24876659063938
Deaths,Tennessee,Female,All ages,Cervical cancer,Rate,2004,4.856209593617105,5.155060905368637,4.509034790694535
Deaths,Kansas,Female,All ages,Cervical cancer,Number,2003,56.06255961683962,60.28941657342204,51.07998448347295
Deaths,Kansas,Female,All ages,Cervical cancer,Rate,2003,4.101766767941887,4.41102095675966,3.737221138193683
Deaths,Louisiana,Female,All ages,Cervical cancer,Number,2013,130.32485146924398,139.11846038841756,121.24799346849834
Deaths,Louisiana,Female,All ages,Cervical cancer,Rate,2013,5.6100302117600895,5.988564398838057,5.2193031398473595
Deaths,Wyoming,Female,All ages,Cervical cancer,Number,2013,10.24115840784788,11.116974592120238,9.347130657428409
Deaths,Wyoming,Female,All ages,Cervical cancer,Rate,2013,3.6736929343045266,3.9878643980956974,3.352988644907791
Deaths,Montana,Female,All ages,Cervical cancer,Number,2005,17.55664253975384,19.000075962109022,15.932260343039475
Deaths,Montana,Female,All ages,Cervical cancer,Rate,2005,3.719245694844895,4.02502645729613,3.37513226437362
Deaths,California,Female,All ages,Cervical cancer,Number,2013,749.1759496595488,794.6578024802001,686.7042689830295
Deaths,California,Female,All ages,Cervical cancer,Rate,2013,3.8991635163651264,4.135878511361374,3.574023209591272
Deaths,Massachusetts,Female,All ages,Cervical cancer,Number,2004,109.81149475721806,118.57396225429223,99.32405012523242
Deaths,Massachusetts,Female,All ages,Cervical cancer,Rate,2004,3.3422023576397,3.608895198787257,3.0230084312467236
Deaths,Hawaii,Female,All ages,Cervical cancer,Number,2005,22.401261945466704,24.323119383630154,20.137238050068774
Deaths,Hawaii,Female,All ages,Cervical cancer,Rate,2005,3.5094463392973054,3.810530071429589,3.1547578225910486
Deaths,Maine,Female,All ages,Cervical cancer,Number,2006,28.57969863756096,30.807531828719345,26.005031479654104
Deaths,Maine,Female,All ages,Cervical cancer,Rate,2006,4.292749160339997,4.627375819004405,3.906027088129833
Deaths,Oklahoma,Female,All ages,Cervical cancer,Number,2013,100.53514414703021,106.61050316005137,94.15224340000583
Deaths,Oklahoma,Female,All ages,Cervical cancer,Rate,2013,5.24602950988479,5.5630481299490615,4.912963038834784
Deaths,Vermont,Female,All ages,Cervical cancer,Number,2005,11.05776839714471,12.055082204320863,9.954764099474911
Deaths,Vermont,Female,All ages,Cervical cancer,Rate,2005,3.513741404933447,3.830650087782284,3.1632482736482324
Deaths,South Carolina,Female,All ages,Cervical cancer,Number,2004,100.38768535433157,106.55262298038237,93.37568361126728
Deaths,South Carolina,Female,All ages,Cervical cancer,Rate,2004,4.602854365802339,4.885521606976476,4.281348568331682
Deaths,Indiana,Female,All ages,Cervical cancer,Number,2005,140.617990919889,150.367295903697,128.92506062694008
Deaths,Indiana,Female,All ages,Cervical cancer,Rate,2005,4.460141944375111,4.769371821735251,4.089263875992325
Deaths,Michigan,Female,All ages,Cervical cancer,Number,2013,224.92648672212755,240.69727732928243,208.33641173972933
Deaths,Michigan,Female,All ages,Cervical cancer,Rate,2013,4.477019993465765,4.790927643427063,4.14680500424108
Deaths,District of Columbia,Female,All ages,Cervical cancer,Number,2013,17.70528000133581,19.095294406866415,16.23541244849358
Deaths,District of Columbia,Female,All ages,Cervical cancer,Rate,2013,5.231901501900372,5.642650072688862,4.797556365493057
Deaths,Oregon,Female,All ages,Cervical cancer,Number,2013,73.94113689296806,79.39971566761153,67.97801334671259
Deaths,Oregon,Female,All ages,Cervical cancer,Rate,2013,3.6893739812367063,3.961735745633864,3.3918374030488314
Deaths,Alaska,Female,All ages,Cervical cancer,Number,2006,8.510817001879305,9.126920544484838,7.918433456918919
Deaths,Alaska,Female,All ages,Cervical cancer,Rate,2006,2.613927710650782,2.8031516267908074,2.4319889187388437
Deaths,Idaho,Female,All ages,Cervical cancer,Number,2005,21.052579061360596,22.803673666476243,19.26095915445953
Deaths,Idaho,Female,All ages,Cervical cancer,Rate,2005,2.9496567720266937,3.1950009669295776,2.69863461574429
Deaths,Kentucky,Female,All ages,Cervical cancer,Number,2003,108.71647366180352,115.02377315997268,101.60253237913003
Deaths,Kentucky,Female,All ages,Cervical cancer,Rate,2003,5.173286221614752,5.473419812141064,4.834768486634527
Deaths,Georgia,Female,All ages,Cervical cancer,Number,2007,207.91285029428522,220.6581554278139,192.97386318236076
Deaths,Georgia,Female,All ages,Cervical cancer,Rate,2007,4.348236380813016,4.61478844523679,4.03580621038044
Deaths,Arizona,Female,All ages,Cervical cancer,Number,2003,98.84355407150021,105.77611811338792,90.5931499072623
Deaths,Arizona,Female,All ages,Cervical cancer,Rate,2003,3.559313219424561,3.8089518232828268,3.2622197682307164
Deaths,Rhode Island,Female,All ages,Cervical cancer,Number,2004,19.09719226808782,20.71935710441238,17.31487816458312
Deaths,Rhode Island,Female,All ages,Cervical cancer,Rate,2004,3.565111306227514,3.867941068705702,3.232384480605537
Deaths,Nevada,Female,All ages,Cervical cancer,Number,2004,47.02580671969231,50.194986617281856,43.73635762091221
Deaths,Nevada,Female,All ages,Cervical cancer,Rate,2004,4.102821739233093,4.379320561611106,3.8158298891406175
Deaths,Illinois,Female,All ages,Cervical cancer,Number,2013,305.0052196753295,324.5140148868984,278.9017830370631
Deaths,Illinois,Female,All ages,Cervical cancer,Rate,2013,4.676113668887245,4.975208038647369,4.2759151509764335
Deaths,Nebraska,Female,All ages,Cervical cancer,Number,2013,36.27469383703596,39.100621354704806,32.90721861973204
Deaths,Nebraska,Female,All ages,Cervical cancer,Rate,2013,3.873905604765461,4.175696613630741,3.514280760601968
Deaths,Missouri,Female,All ages,Cervical cancer,Number,2004,133.1091532374122,142.63897905190814,121.8785865828036
Deaths,Missouri,Female,All ages,Cervical cancer,Rate,2004,4.571570784211235,4.898868135389389,4.185862294902664
Deaths,Pennsylvania,Female,All ages,Cervical cancer,Number,2006,311.8797468541086,334.73917800141044,283.6587703328322
Deaths,Pennsylvania,Female,All ages,Cervical cancer,Rate,2006,4.869656978415556,5.226581689083413,4.429017672270352
Deaths,Nevada,Female,All ages,Cervical cancer,Number,2007,52.378862550328876,56.06427428941857,48.601559696933236
Deaths,Nevada,Female,All ages,Cervical cancer,Rate,2007,4.195534696061099,4.490735318368704,3.892973616890574
Deaths,South Dakota,Female,All ages,Cervical cancer,Number,2013,13.99932404300023,15.24024237449446,12.721678345003262
Deaths,South Dakota,Female,All ages,Cervical cancer,Rate,2013,3.3408794732773233,3.6370193846736534,3.035974731202049
Deaths,Colorado,Female,All ages,Cervical cancer,Number,2006,68.76217995230996,73.84014256730508,62.83854751417748
Deaths,Colorado,Female,All ages,Cervical cancer,Rate,2006,2.898802494619198,3.112873815600294,2.6490803290221363
Deaths,Arkansas,Female,All ages,Cervical cancer,Number,2003,77.23032743550071,82.54071260277799,71.67546731418503
Deaths,Arkansas,Female,All ages,Cervical cancer,Rate,2003,5.494017791142731,5.871788435857501,5.09885566575481
Deaths,North Dakota,Female,All ages,Cervical cancer,Number,2006,11.016871943804288,12.088331435413606,9.905513038543972
Deaths,North Dakota,Female,All ages,Cervical cancer,Rate,2006,3.422536544133944,3.755399564081669,3.0772782451989866
Deaths,New York,Female,All ages,Cervical cancer,Number,2013,476.52713004347436,511.18010254400474,429.7177448606355
Deaths,New York,Female,All ages,Cervical cancer,Rate,2013,4.7450248493619585,5.090082255861091,4.278919811741835
Deaths,Kentucky,Female,All ages,Cervical cancer,Number,2006,106.36817119740934,113.24328865430174,99.62327724243087
Deaths,Kentucky,Female,All ages,Cervical cancer,Rate,2006,4.9555693795890425,5.275873105477337,4.641332615192359
Deaths,Virginia,Female,All ages,Cervical cancer,Number,2013,165.75541673553016,177.10327577725866,151.39684508177842
Deaths,Virginia,Female,All ages,Cervical cancer,Rate,2013,3.936346891128399,4.20583497507526,3.595360635575313
Deaths,Arizona,Female,All ages,Cervical cancer,Number,2006,105.93578296275096,114.05297598224871,97.91521155870785
Deaths,Arizona,Female,All ages,Cervical cancer,Rate,2006,3.5650406796379857,3.8382073331487985,3.2951256185541458
Deaths,New Jersey,Female,All ages,Cervical cancer,Number,2005,211.53841321019544,227.02898592211662,192.93023471377552
Deaths,New Jersey,Female,All ages,Cervical cancer,Rate,2005,4.811493588913475,5.163830500970896,4.38824596131632
Deaths,Washington,Female,All ages,Cervical cancer,Number,2005,98.04965451369894,105.60096196194814,89.89459905783224
Deaths,Washington,Female,All ages,Cervical cancer,Rate,2005,3.103290242160196,3.342290561293693,2.8451811835818126
Deaths,Maryland,Female,All ages,Cervical cancer,Number,2006,117.68007249488686,126.17582367384178,108.88181730336996
Deaths,Maryland,Female,All ages,Cervical cancer,Rate,2006,4.047400759463194,4.339597297457391,3.744800123780851
Deaths,Ohio,Female,All ages,Cervical cancer,Number,2006,272.1814518972117,289.76320071222534,252.2920731850074
Deaths,Ohio,Female,All ages,Cervical cancer,Rate,2006,4.694241553888289,4.997469328235798,4.351214696690436
Deaths,Wisconsin,Female,All ages,Cervical cancer,Number,2005,95.62699902994586,102.16492889121923,87.48881877923152
Deaths,Wisconsin,Female,All ages,Cervical cancer,Rate,2005,3.4584773500303103,3.69493026155815,3.1641492590824214
Deaths,Montana,Female,All ages,Cervical cancer,Number,2007,18.430184393481007,19.82389380271298,16.831966166883646
Deaths,Montana,Female,All ages,Cervical cancer,Rate,2007,3.850190300489255,4.141345632121403,3.5163116922922137
Deaths,North Carolina,Female,All ages,Cervical cancer,Number,2005,190.96472415741252,203.77871616644256,176.19605005795526
Deaths,North Carolina,Female,All ages,Cervical cancer,Rate,2005,4.228909216065487,4.512674760412343,3.9018572839150156
Deaths,Idaho,Female,All ages,Cervical cancer,Number,2004,20.142166918087472,21.866077188347102,18.252901934270263
Deaths,Idaho,Female,All ages,Cervical cancer,Rate,2004,2.8766173697671,3.122818796233065,2.6068006965837855
Deaths,Texas,Female,All ages,Cervical cancer,Number,2007,509.53294263216907,538.5046592655193,477.8181511838985
Deaths,Texas,Female,All ages,Cervical cancer,Rate,2007,4.201033909786939,4.43990200607273,3.9395495126687985
Deaths,Montana,Female,All ages,Cervical cancer,Number,2004,17.238230915078276,18.621778239656233,15.7335669663763
Deaths,Montana,Female,All ages,Cervical cancer,Rate,2004,3.676588054121145,3.9716724854014562,3.3556717416226505
Deaths,Minnesota,Female,All ages,Cervical cancer,Number,2006,74.59917272590631,80.78427299762643,67.31244436247688
Deaths,Minnesota,Female,All ages,Cervical cancer,Rate,2006,2.905566709415066,3.1464704726502717,2.6217555814938223
Deaths,Hawaii,Female,All ages,Cervical cancer,Number,2007,23.76069148947745,25.763368448400055,21.457910649508847
Deaths,Hawaii,Female,All ages,Cervical cancer,Rate,2007,3.6335923604715825,3.9398507747797864,3.2814407039570557
Deaths,Arizona,Female,All ages,Cervical cancer,Number,2005,105.82297861675491,113.49488410086471,97.39179659618551
Deaths,Arizona,Female,All ages,Cervical cancer,Rate,2005,3.6390641463782103,3.9028873400414192,3.349130782153426
Deaths,New Mexico,Female,All ages,Cervical cancer,Number,2005,36.624941640152215,39.94154315622701,33.46269413406996
Deaths,New Mexico,Female,All ages,Cervical cancer,Rate,2005,3.698161178745148,4.033051186014637,3.378856889349197
Deaths,Hawaii,Female,All ages,Cervical cancer,Number,2004,22.270209398185763,24.023970592167732,20.242885886014363
Deaths,Hawaii,Female,All ages,Cervical cancer,Rate,2004,3.5301526772143275,3.8081493795998216,3.208792361462002
Deaths,Alaska,Female,All ages,Cervical cancer,Number,2005,8.132443660933653,8.732647628401292,7.555454006741289
Deaths,Alaska,Female,All ages,Cervical cancer,Rate,2005,2.52667442865067,2.713152205786735,2.347409122227823
Deaths,West Virginia,Female,All ages,Cervical cancer,Number,2005,56.08195707450355,60.15216521350847,51.66685692712514
Deaths,West Virginia,Female,All ages,Cervical cancer,Rate,2005,6.083830685646698,6.525371217838719,5.604875899508605
Deaths,Indiana,Female,All ages,Cervical cancer,Number,2007,146.2115785389089,156.11947122549793,134.13683678234213
Deaths,Indiana,Female,All ages,Cervical cancer,Rate,2007,4.56786938478189,4.877406838128861,4.190636310971042
Deaths,Arkansas,Female,All ages,Cervical cancer,Number,2006,77.38226231668249,82.93285485254184,71.70154143413725
Deaths,Arkansas,Female,All ages,Cervical cancer,Rate,2006,5.371546442755562,5.756844890986029,4.977215039984662
Deaths,Alabama,Female,All ages,Cervical cancer,Number,2005,134.93968226959362,143.56344067030545,125.57120983528279
Deaths,Alabama,Female,All ages,Cervical cancer,Rate,2005,5.682910427177737,6.0460952643774775,5.288362368458402
Deaths,Mississippi,Female,All ages,Cervical cancer,Number,2006,94.42218777101556,100.49821508077808,87.55473915106921
Deaths,Mississippi,Female,All ages,Cervical cancer,Rate,2006,6.259938264025402,6.662762608043856,5.804644805919084
Deaths,Maine,Female,All ages,Cervical cancer,Number,2005,28.64724056219932,30.992975744681548,26.113045224283855
Deaths,Maine,Female,All ages,Cervical cancer,Rate,2005,4.329093420545618,4.683574569359158,3.9461326833699983
Deaths,New Hampshire,Female,All ages,Cervical cancer,Number,2004,24.488897306563636,26.504410411130962,22.517133402685083
Deaths,New Hampshire,Female,All ages,Cervical cancer,Rate,2004,3.818128153968915,4.13237208389789,3.510705276567217
Deaths,Florida,Female,All ages,Cervical cancer,Number,2006,452.70225303417044,482.96151665656964,417.13915618838524
Deaths,Florida,Female,All ages,Cervical cancer,Rate,2006,5.014096783845888,5.349246157178406,4.620202544701053
Deaths,Iowa,Female,All ages,Cervical cancer,Number,2005,57.75772497968415,62.22804697459727,52.585906020151675
Deaths,Iowa,Female,All ages,Cervical cancer,Rate,2005,3.861331652292521,4.160190304030782,3.515575162482829
Deaths,Nebraska,Female,All ages,Cervical cancer,Number,2014,37.43792849851141,40.36810120192797,33.931307351324214
Deaths,Nebraska,Female,All ages,Cervical cancer,Rate,2014,3.966366235812501,4.276803766467894,3.5948567993183764
Deaths,Illinois,Female,All ages,Cervical cancer,Number,2014,310.80358354675025,330.6467380909564,281.73704361546254
Deaths,Illinois,Female,All ages,Cervical cancer,Rate,2014,4.76238020714323,5.066432835398714,4.316999517257842
Deaths,Utah,Female,All ages,Cervical cancer,Number,2007,29.320967169872045,31.50380032520096,26.896050402074884
Deaths,Utah,Female,All ages,Cervical cancer,Rate,2007,2.2646089539506873,2.4332003745508124,2.07732017206558
Deaths,Washington,Female,All ages,Cervical cancer,Number,2007,107.65019464057904,115.17558825730885,98.27569987709056
Deaths,Washington,Female,All ages,Cervical cancer,Rate,2007,3.3181010619000193,3.5500562073064614,3.0291510870916913
Deaths,United States of America,Female,All ages,Cervical cancer,Number,2006,6397.652350304668,6621.935881530081,5972.8689654733735
Deaths,United States of America,Female,All ages,Cervical cancer,Rate,2006,4.230437566984087,4.378744699694514,3.9495502210289084
Deaths,Arkansas,Female,All ages,Cervical cancer,Number,2005,75.99546304701411,80.82527914583302,70.72736966218389
Deaths,Arkansas,Female,All ages,Cervical cancer,Rate,2005,5.317927504355389,5.655903099780046,4.949282619734183
Deaths,Vermont,Female,All ages,Cervical cancer,Number,2007,11.753838015791292,12.713537254526685,10.693997849442276
Deaths,Vermont,Female,All ages,Cervical cancer,Rate,2007,3.6995452497531347,4.001612604695854,3.3659583271116733
Deaths,North Dakota,Female,All ages,Cervical cancer,Number,2005,10.734856723599988,11.71234117214468,9.603502421754534
Deaths,North Dakota,Female,All ages,Cervical cancer,Rate,2005,3.355950499614578,3.6615334717885095,3.0022644530954476
Deaths,Alabama,Female,All ages,Cervical cancer,Number,2007,137.95403066495098,147.44613535879589,128.2061977986105
Deaths,Alabama,Female,All ages,Cervical cancer,Rate,2007,5.7226090379489625,6.116360520586549,5.318249439375034
Deaths,California,Female,All ages,Cervical cancer,Number,2014,769.0060841799368,821.0727879248772,703.8208439471574
Deaths,California,Female,All ages,Cervical cancer,Rate,2014,3.9766573524465922,4.245902868866368,3.6395737192018585
Deaths,Texas,Female,All ages,Cervical cancer,Number,2004,474.34010329003894,503.16717392948607,445.34314443163885
